id,longitude,latitude,elevation,title,place_description,sig,mag,magType,time,updated,country_code,sig_class
tx2025zncjlq,-101.92,32.125,8.9111,"M 1.4 - 12 km W of Stanton, Texas","12 km W of Stanton, Texas",30,1.4,ml,38:33.0,40:40.0,US,Low
nc75287386,-122.7856674,38.8144989,1.090000033,"M 1.1 - 5 km NNW of The Geysers, CA","5 km NNW of The Geysers, CA",18,1.08,md,34:36.0,07:19.4,US,Low
ci41148031,-116.644,32.80216667,16.93,"M 1.7 - 11 km W of Pine Valley, CA","11 km W of Pine Valley, CA",43,1.68,ml,07:15.9,13:59.5,US,Low
ak2025znbfvo,-150.653,64.498,3,"M 2.0 - 56 km S of Manley Hot Springs, Alaska","56 km S of Manley Hot Springs, Alaska",62,2,ml,04:09.5,05:51.2,US,Low
ci41148023,-117.8105,35.30766667,7.81,"M 1.1 - 18 km WSW of Johannesburg, CA","18 km WSW of Johannesburg, CA",19,1.1,ml,00:51.5,13:42.7,US,Low
pr2025362000,-68.2255,18.0925,77,"M 4.3 - 51 km SE of Boca de Yuma, Dominican Republic","51 km SE of Boca de Yuma, Dominican Republic",279,4.26,md,59:06.4,31:18.5,DO,Moderate
tx2025znbaad,-104.116,31.622,6.0999,"M 1.7 - 45 km NW of Toyah, Texas","45 km NW of Toyah, Texas",44,1.7,ml,57:24.0,18:58.9,US,Low
ak2025znauzy,-149.71,61.587,31.2,"M 1.8 - 7 km SW of Meadow Lakes, Alaska","7 km SW of Meadow Lakes, Alaska",50,1.8,ml,51:37.1,54:07.4,US,Low
ak2025znamyn,-146.905,64.492,10.5,"M 1.6 - 3 km S of Salcha, Alaska","3 km S of Salcha, Alaska",39,1.6,ml,42:15.2,45:17.3,US,Low
us7000rl5k,-26.5501,-59.8223,34.378,M 5.1 - South Sandwich Islands region,South Sandwich Islands region,400,5.1,mb,36:20.3,54:47.0,GS,Moderate
nc75287376,-122.7178345,38.76150131,1.799999952,"M 1.1 - 3 km WSW of Anderson Springs, CA","3 km WSW of Anderson Springs, CA",19,1.1,md,27:17.6,17:24.1,US,Low
tx2025zmzpzv,-104.333,31.668,6.0999,"M 1.6 - 56 km S of Whites City, New Mexico","56 km S of Whites City, New Mexico",39,1.6,ml,15:37.9,45:01.5,US,Low
ci41148007,-116.4231667,33.2695,4.75,"M 0.9 - 5 km WNW of Borrego Springs, CA","5 km WNW of Borrego Springs, CA",12,0.9,ml,07:40.4,13:59.4,US,Low
ci41147999,-116.0755,33.2445,7.95,"M 0.6 - 12 km NNE of Ocotillo Wells, CA","12 km NNE of Ocotillo Wells, CA",6,0.63,ml,55:52.4,59:30.7,US,Low
us7000rl5h,-139.9856,60.636,5,"M 4.0 - 122 km N of Yakutat, Alaska","122 km N of Yakutat, Alaska",246,4,ml,54:53.0,13:01.8,CA,Moderate
nc75287371,-122.7799988,38.79333496,3.170000076,"M 1.3 - 3 km NW of The Geysers, CA","3 km NW of The Geysers, CA",27,1.32,md,36:43.1,52:21.9,US,Low
nc75287366,-122.7791672,38.79566574,3.119999886,"M 2.3 - 3 km NW of The Geysers, CA","3 km NW of The Geysers, CA",81,2.29,md,35:46.0,27:17.7,US,Low
uw62212027,-122.3255,46.20033333,11.79,"M 0.4 - 33 km NNE of Amboy, Washington","33 km NNE of Amboy, Washington",3,0.43,ml,08:55.4,03:52.2,US,Low
hv74862102,-155.3775024,19.24349976,30.90999985,"M 2.0 - 11 km ENE of P?hala, Hawaii","11 km ENE of P?hala, Hawaii",59,1.96,md,08:43.4,12:18.2,US,Low
nc75287356,-122.8148346,38.81549835,2.869999886,"M 0.9 - 7 km NW of The Geysers, CA","7 km NW of The Geysers, CA",12,0.89,md,08:00.2,47:22.5,US,Low
us7000rl5c,-140.0327,60.5261,5,"M 3.1 - 110 km N of Yakutat, Alaska","110 km N of Yakutat, Alaska",148,3.1,ml,06:57.0,32:13.0,CA,Moderate
ci41147991,-116.367,33.36133333,11.67,"M 0.8 - 12 km N of Borrego Springs, CA","12 km N of Borrego Springs, CA",11,0.84,ml,03:08.1,13:57.3,US,Low
nn00908965,-116.3399,37.6009,0.035,"M 1.6 - 52 km W of Rachel, Nevada","52 km W of Rachel, Nevada",37,1.55,ml,02:28.1,04:47.9,US,Low
nc75287346,-122.7833328,38.83733368,1.75999999,"M 1.6 - 5 km WNW of Cobb, CA","5 km WNW of Cobb, CA",41,1.64,md,54:49.6,22:18.3,US,Low
us7000rl57,-78.9738,-8.9602,66.413,"M 6.2 - 36 km W of Puerto Santa, Peru","36 km W of Puerto Santa, Peru",629,6.2,mww,51:50.9,56:30.5,PE,High
tx2025zmwgdq,-101.213,32.305,3.578,"M 1.3 - 8 km E of Coahoma, Texas","8 km E of Coahoma, Texas",26,1.3,ml,33:40.3,18:49.7,US,Low
us7000rl54,100.0718,-0.0529,58.494,"M 4.6 - 43 km NW of Bukittinggi, Indonesia","43 km NW of Bukittinggi, Indonesia",326,4.6,mb,15:50.5,26:36.0,ID,Moderate
us7000rl53,100.1207,-0.1226,46.27,"M 4.6 - 34 km NW of Bukittinggi, Indonesia","34 km NW of Bukittinggi, Indonesia",326,4.6,mb,11:39.3,16:07.0,ID,Moderate
us7000rl52,-139.7988,60.4928,5,"M 2.6 - 105 km N of Yakutat, Alaska","105 km N of Yakutat, Alaska",104,2.6,ml,11:28.0,26:30.0,CA,Moderate
ak2025zmviuf,-150.453,61.618,29.9,"M 2.2 - 8 km NNE of Susitna, Alaska","8 km NNE of Susitna, Alaska",74,2.2,ml,06:34.7,08:03.6,US,Low
ak2025zmvidm,-151.264,61.521,6.7,"M 2.4 - 40 km W of Susitna, Alaska","40 km W of Susitna, Alaska",89,2.4,ml,05:38.9,29:29.4,US,Low
ci41147983,-118.4978333,35.34866667,4.72,"M 1.3 - 24 km N of Tehachapi, CA","24 km N of Tehachapi, CA",26,1.29,ml,51:13.8,14:14.0,US,Low
ak2025zmudia,-147.798,60.381,17.4,"M 2.3 - 37 km NNE of Chenega, Alaska","37 km NNE of Chenega, Alaska",81,2.3,ml,30:02.4,32:01.4,US,Low
nc75287326,-122.7471695,38.78683472,2.470000029,"M 1.3 - 1 km NE of The Geysers, CA","1 km NE of The Geysers, CA",26,1.31,md,27:29.3,57:19.1,US,Low
hv74862007,-155.4024963,19.42950058,5.539999962,"M 2.1 - 17 km W of Volcano, Hawaii","17 km W of Volcano, Hawaii",65,2.06,ml,19:04.0,22:39.2,US,Low
ak2025zmttjz,-149.151,64.733,5,"M 2.4 - 14 km N of Four Mile Road, Alaska","14 km N of Four Mile Road, Alaska",89,2.4,ml,18:30.8,19:49.3,US,Low
ci41147975,-118.4986667,35.3515,4.53,"M 1.1 - 25 km N of Tehachapi, CA","25 km N of Tehachapi, CA",18,1.09,ml,08:39.0,15:21.1,US,Low
tx2025zmtchc,-101.723,32.4,6.958,"M 1.1 - 14 km S of Ackerly, Texas","14 km S of Ackerly, Texas",19,1.1,ml,58:46.8,49:08.6,US,Low
ok2025zjqk,-98.1318512,35.40710449,1.265703678,"M 2.3 - 17 km W of Union City, Oklahoma","17 km W of Union City, Oklahoma",79,2.27,ml,54:11.3,56:40.1,US,Low
ci41147967,-116.8185,33.9745,17.47,"M 1.2 - 7 km NNW of Cabazon, CA","7 km NNW of Cabazon, CA",23,1.23,ml,48:03.3,51:41.9,US,Low
hv74861967,-156.9255066,20.1918335,6.980000019,"M 2.4 - 70 km S of Lanai City, Hawaii","70 km S of Lanai City, Hawaii",92,2.44,md,45:15.2,20:49.0,US,Low
nc75287316,-122.8108368,38.82166672,2.589999914,"M 0.7 - 7 km NW of The Geysers, CA","7 km NW of The Geysers, CA",8,0.72,md,41:56.3,43:31.7,US,Low
nc75287311,-122.8048325,38.82433319,3.140000105,"M 0.7 - 7 km NW of The Geysers, CA","7 km NW of The Geysers, CA",8,0.71,md,33:20.7,34:55.6,US,Low
pr71503243,-66.98883333,18.2395,22.08,"M 2.1 - 1 km SSE of Las Marías, Puerto Rico","1 km SSE of Las Marías, Puerto Rico",68,2.11,md,24:43.9,38:31.4,PR,Low
nc75287306,-122.7945023,38.80749893,2.930000067,"M 1.1 - 5 km NW of The Geysers, CA","5 km NW of The Geysers, CA",20,1.13,md,17:59.0,07:20.0,US,Low
tx2025zmrmbv,-104.139,31.549,7.9071,"M 1.5 - 41 km NW of Toyah, Texas","41 km NW of Toyah, Texas",35,1.5,ml,09:42.1,27:59.4,US,Low
ak2025zmrjti,-141.043,60.255,2.9,"M 2.4 - 107 km NW of Yakutat, Alaska","107 km NW of Yakutat, Alaska",89,2.4,ml,07:00.0,09:04.0,CA,Low
ak2025zmrgva,-147.355,65.002,4.5,"M 1.5 - 13 km ENE of Fox, Alaska","13 km ENE of Fox, Alaska",35,1.5,ml,03:35.8,06:33.0,US,Low
uw62212002,-122.1646667,46.18533333,-1.46,"M 0.0 - 37 km NE of Amboy, Washington","37 km NE of Amboy, Washington",0,-0.04,mh,02:54.8,56:25.3,US,Low
nc75287301,-122.8079987,38.82266617,2.609999895,"M 1.1 - 7 km NW of The Geysers, CA","7 km NW of The Geysers, CA",18,1.07,md,00:45.3,02:21.2,US,Low
nc75287296,-122.8106689,38.83483505,1.5,"M 0.7 - 8 km W of Cobb, CA","8 km W of Cobb, CA",8,0.73,md,51:45.9,53:20.3,US,Low
nc75287291,-118.4623337,37.41566849,8.68999958,"M 2.0 - 5 km NW of Dixon Lane-Meadow Creek, CA","5 km NW of Dixon Lane-Meadow Creek, CA",62,2,md,48:58.5,27:21.7,US,Low
ak2025zmqtnf,-151.361,62.294,85.7,"M 2.0 - 33 km N of Skwentna, Alaska","33 km N of Skwentna, Alaska",62,2,ml,48:12.0,50:11.6,US,Low
ok2025zjoe,-98.12866211,35.42587662,2.050966024,"M 2.5 - 17 km WNW of Union City, Oklahoma","17 km WNW of Union City, Oklahoma",98,2.52,ml,46:43.8,50:00.8,US,Low
nc75287286,-122.7659988,38.82583237,2.079999924,"M 0.8 - 4 km W of Cobb, CA","4 km W of Cobb, CA",9,0.75,md,44:35.4,46:11.2,US,Low
ci41147951,-119.516,34.34316667,-0.18,"M 2.3 - 6 km S of Carpinteria, CA","6 km S of Carpinteria, CA",79,2.26,ml,36:08.6,39:50.8,US,Low
ci41147943,-117.381,34.1895,11.73,"M 1.3 - 4 km SSE of Devore, CA","4 km SSE of Devore, CA",24,1.26,ml,31:37.8,35:19.0,US,Low
tx2025zmqabe,-104.36,31.724,6.0999,"M 2.0 - 50 km S of Whites City, New Mexico","50 km S of Whites City, New Mexico",62,2,ml,25:33.6,47:12.1,US,Low
nc75287271,-118.4658356,37.41866684,8.449999809,"M 1.8 - 6 km NW of Dixon Lane-Meadow Creek, CA","6 km NW of Dixon Lane-Meadow Creek, CA",49,1.78,md,25:22.5,07:20.4,US,Low
nc75287266,-122.8156662,38.83549881,1.659999967,"M 0.6 - 8 km W of Cobb, CA","8 km W of Cobb, CA",5,0.57,md,25:00.8,26:35.8,US,Low
nc75287261,-122.7740021,38.80599976,1.379999995,"M 0.3 - 4 km NNW of The Geysers, CA","4 km NNW of The Geysers, CA",1,0.26,md,22:34.5,24:10.8,US,Low
us7000rl4c,88.6751,35.7534,10,M 4.1 - western Xizang,western Xizang,259,4.1,mb,21:18.4,11:05.0,CN,Moderate
tx2025zmpuwm,-103.996,31.471,4.6663,"M 1.8 - 25 km NW of Toyah, Texas","25 km NW of Toyah, Texas",50,1.8,ml,19:35.6,07:04.6,US,Low
nc75287256,-118.4763336,37.42183304,6.380000114,"M 2.4 - 7 km NW of Dixon Lane-Meadow Creek, CA","7 km NW of Dixon Lane-Meadow Creek, CA",87,2.38,md,17:41.8,37:22.2,US,Low
ci41147919,-117.1943333,33.93933333,12.41,"M 0.9 - 3 km ENE of Moreno Valley, CA","3 km ENE of Moreno Valley, CA",12,0.87,ml,02:25.7,15:00.5,US,Low
tx2025zmpexw,-102.317,33.093,13.7403,"M 1.7 - 10 km SSW of Brownfield, Texas","10 km SSW of Brownfield, Texas",44,1.7,ml,01:02.7,05:56.3,US,Low
hv74861872,-155.3653259,19.28133392,34.25999832,"M 1.9 - 14 km NE of P?hala, Hawaii","14 km NE of P?hala, Hawaii",53,1.85,md,50:44.9,54:08.2,US,Low
hv74861867,-155.3738403,19.22066689,30.20999908,"M 2.6 - 11 km E of P?hala, Hawaii","11 km E of P?hala, Hawaii",102,2.57,md,48:58.0,52:51.9,US,Moderate
hv74861862,-155.3461609,19.16366577,27.84000015,"M 1.9 - 14 km ESE of P?hala, Hawaii","14 km ESE of P?hala, Hawaii",56,1.91,md,45:19.2,48:51.3,US,Low
pr2025361000,-68.5425,18.8,42,"M 3.5 - 20 km NE of Otra Banda, Dominican Republic","20 km NE of Otra Banda, Dominican Republic",192,3.53,md,31:30.6,40:49.0,DO,Moderate
us7000rl46,-178.5078,-20.9346,598.436,M 4.8 - Fiji region,Fiji region,354,4.8,mb,11:47.0,28:47.0,TO,Moderate
hv74861842,-155.1179962,19.3560009,3.450000048,"M 2.1 - 12 km S of Fern Forest, Hawaii","12 km S of Fern Forest, Hawaii",69,2.12,md,11:07.5,15:05.4,US,Low
us7000rl4l,-175.1974,51.5937,45.284,"M 4.0 - 95 km SW of Atka, Alaska","95 km SW of Atka, Alaska",246,4,mb,08:24.3,31:38.0,US,Moderate
tx2025zmnfrp,-104.142,31.549,8.0994,"M 1.5 - 42 km NW of Toyah, Texas","42 km NW of Toyah, Texas",35,1.5,ml,01:36.7,02:52.7,US,Low
av93967251,-153.0776667,60.01866667,-0.18,"M -0.9 - 63 km ENE of Pedro Bay, Alaska","63 km ENE of Pedro Bay, Alaska",0,-0.89,ml,01:33.3,46:18.1,US,Low
nc75287236,-120.7786636,36.55866623,9.960000038,"M 2.2 - 18 km NNW of New Idria, CA","18 km NNW of New Idria, CA",77,2.23,md,53:36.5,32:22.8,US,Low
tx2025zmmwcw,-101.751,32.434,5.835,"M 0.9 - 10 km SSW of Ackerly, Texas","10 km SSW of Ackerly, Texas",12,0.9,ml,50:29.4,07:31.8,US,Low
ci41147903,-118.4975,35.35183333,4.11,"M 1.5 - 25 km N of Tehachapi, CA","25 km N of Tehachapi, CA",32,1.45,ml,45:07.7,15:16.8,US,Low
ci41147895,-116.3818333,33.35516667,11.88,"M 1.1 - 11 km N of Borrego Springs, CA","11 km N of Borrego Springs, CA",19,1.1,ml,31:02.6,15:17.0,US,Low
nc75287221,-122.8771667,38.83250046,2.50999999,"M 0.3 - 12 km WNW of The Geysers, CA","12 km WNW of The Geysers, CA",2,0.34,md,22:29.0,52:18.1,US,Low
ci41147879,-118.6286667,34.375,10.99,"M 1.7 - 10 km SSW of Valencia, CA","10 km SSW of Valencia, CA",43,1.67,ml,06:26.8,16:58.0,US,Low
nc75287206,-122.8408356,38.82149887,2.140000105,"M 1.5 - 9 km NW of The Geysers, CA","9 km NW of The Geysers, CA",36,1.54,md,21:01.5,27:18.9,US,Low
ci41147855,-115.5898333,32.50933333,9.69,"M 1.7 - 8 km S of Progreso, B.C., MX","8 km S of Progreso, B.C., MX",44,1.69,ml,11:49.2,15:33.6,MX,Low
ok2025zjgz,-95.89683533,35.07273102,5,"M 2.1 - 14 km S of Hanna, Oklahoma","14 km S of Hanna, Oklahoma",67,2.08,ml,08:31.7,10:50.6,US,Low
ci41147847,-116.5176667,33.51766667,12.72,"M 0.9 - 15 km ESE of Anza, CA","15 km ESE of Anza, CA",12,0.87,ml,52:47.4,15:19.0,US,Low
tx2025zmivnk,-102.082,31.64,7.7444,"M 1.8 - 35 km SE of Odessa, Texas","35 km SE of Odessa, Texas",50,1.8,ml,52:37.4,56:49.6,US,Low
av93967156,-154.4983333,58.15516667,5.21,"M 0.4 - 65 km N of Karluk, Alaska","65 km N of Karluk, Alaska",3,0.44,ml,40:20.0,30:47.3,US,Low
ak2025zmijvy,-151.463,63.362,2.4,"M 1.9 - 23 km SSE of Denali National Park, Alaska","23 km SSE of Denali National Park, Alaska",56,1.9,ml,35:33.5,37:18.9,US,Low
tx2025zmignt,-104.029,31.57,5.2396,"M 0.8 - 36 km NW of Toyah, Texas","36 km NW of Toyah, Texas",10,0.8,ml,31:41.0,05:42.6,US,Low
nc75287181,-122.7655029,38.79399872,3.700000048,"M 1.0 - 2 km NNW of The Geysers, CA","2 km NNW of The Geysers, CA",15,0.99,md,24:35.7,57:19.9,US,Low
uw62211947,-123.0918333,48.5595,48.83,"M 1.1 - 6 km WNW of Friday Harbor, Washington","6 km WNW of Friday Harbor, Washington",18,1.08,ml,57:25.4,19:41.2,US,Low
us7000rl3q,71.2996,36.9657,190.165,"M 4.1 - 37 km NNW of Ashk?sham, Afghanistan","37 km NNW of Ashk?sham, Afghanistan",259,4.1,mb,45:14.9,01:41.0,AF,Moderate
nc75287171,-122.7740021,38.80099869,1.840000033,"M 0.8 - 3 km NNW of The Geysers, CA","3 km NNW of The Geysers, CA",9,0.75,md,29:16.7,27:21.7,US,Low
us7000rl3j,-139.9843,60.5935,10,"M 2.6 - 117 km N of Yakutat, Alaska","117 km N of Yakutat, Alaska",104,2.6,ml,28:24.2,36:38.0,CA,Moderate
us7000rl3l,120.0686,15.3871,65.232,"M 4.7 - 9 km NNE of Mambog, Philippines","9 km NNE of Mambog, Philippines",342,4.7,mb,26:23.6,44:47.5,PH,Moderate
ak2025zmfzcw,-150.874,60.474,44.9,"M 2.7 - 6 km WSW of Funny River, Alaska","6 km WSW of Funny River, Alaska",112,2.7,ml,22:47.3,31:38.0,US,Moderate
ak2025zmfmfz,-151.7,60.821,87.7,"M 2.2 - 26 km WNW of Nikiski, Alaska","26 km WNW of Nikiski, Alaska",74,2.2,ml,07:50.6,09:46.5,US,Low
av93967061,-176.159,52.06516667,6.34,"M 1.4 - 38 km ENE of Adak, Alaska","38 km ENE of Adak, Alaska",29,1.37,ml,02:24.3,38:44.8,US,Low
ci41147831,-116.708,33.68233333,16,"M 0.8 - 6 km S of Idyllwild, CA","6 km S of Idyllwild, CA",9,0.78,ml,02:06.6,15:33.5,US,Low
tx2025zmffst,-103.629,31.219,5.0232,"M 1.8 - 18 km SSW of Lindsay, Texas","18 km SSW of Lindsay, Texas",50,1.8,ml,00:19.0,39:06.3,US,Low
av93053779,-155.021,58.3085,2.08,"M -0.2 - 88 km NNW of Karluk, Alaska","88 km NNW of Karluk, Alaska",0,-0.15,ml,48:16.4,46:15.2,US,Low
us7000rl3f,141.9521,29.7455,46.141,"M 5.1 - Izu Islands, Japan region","Izu Islands, Japan region",400,5.1,mb,44:37.0,06:26.9,JP,Moderate
ci41147815,-116.7133333,33.5785,11.97,"M 0.6 - 5 km NW of Anza, CA","5 km NW of Anza, CA",5,0.59,ml,42:15.8,45:51.5,US,Low
hv74861667,-155.37117,19.05900002,33.20000076,"M 2.8 - 19 km SE of P?hala, Hawaii","19 km SE of P?hala, Hawaii",116,2.75,ml,37:19.0,20:13.0,US,Moderate
ci41147807,-116.3173333,34.67633333,1.79,"M 2.1 - 15 km WSW of Ludlow, CA","15 km WSW of Ludlow, CA",68,2.1,ml,35:27.4,16:26.4,US,Low
ci41147799,-116.8361667,33.72983333,16.46,"M 0.9 - 6 km ESE of Valle Vista, CA","6 km ESE of Valle Vista, CA",13,0.91,ml,32:33.8,15:49.8,US,Low
nc75287166,-121.9455032,37.7456665,8.149999619,"M 1.8 - 5 km SE of San Ramon, CA","5 km SE of San Ramon, CA",50,1.8,md,07:39.2,07:21.6,US,Low
nc75287161,-122.8188324,38.83333206,0.949999988,"M 0.8 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",10,0.81,md,04:42.0,37:19.4,US,Low
tx2025zmdffr,-101.63,31.793,3.4126,"M 0.9 - 16 km WSW of Garden City, Texas","16 km WSW of Garden City, Texas",12,0.9,ml,59:19.7,14:43.4,US,Low
uw62211912,-123.3486667,48.34183333,22.05,"M 1.8 - 10 km S of Victoria, Canada","10 km S of Victoria, Canada",48,1.77,ml,45:54.6,32:30.0,CA,Low
us7000rl3a,122.0614,24.5968,62.797,"M 4.5 - 35 km ESE of Yilan, Taiwan","35 km ESE of Yilan, Taiwan",312,4.5,mb,45:42.7,04:12.8,TW,Moderate
nc75287151,-122.8529968,38.83000183,1.690000057,"M 1.2 - 10 km NW of The Geysers, CA","10 km NW of The Geysers, CA",21,1.18,md,43:40.0,47:21.0,US,Low
ak2025zmcoax,-150.176,61.136,11.1,"M 1.9 - 17 km WSW of Anchorage, Alaska","17 km WSW of Anchorage, Alaska",56,1.9,ml,39:23.7,41:04.0,US,Low
us7000rl34,-139.7324,60.3976,10.131,"M 2.8 - 94 km N of Yakutat, Alaska","94 km N of Yakutat, Alaska",121,2.8,ml,31:38.7,26:01.0,CA,Moderate
ci41147783,-116.8831667,33.93933333,4.6,"M 0.7 - 2 km NNW of Banning, CA","2 km NNW of Banning, CA",8,0.71,ml,21:33.2,25:14.0,US,Low
nn00908942,-114.1432,37.7458,15.9849,"M 2.5 - 22 km ESE of Panaca, Nevada","22 km ESE of Panaca, Nevada",96,2.5,ml,12:42.9,15:59.7,US,Low
nc75287136,-122.7689972,38.79166794,4.519999981,"M 0.3 - 2 km NW of The Geysers, CA","2 km NW of The Geysers, CA",1,0.25,md,08:46.5,52:19.6,US,Low
se60504738,-83.91666667,35.9585,9.16,"M 1.8 - 0 km ESE of Knoxville, Tennessee","0 km ESE of Knoxville, Tennessee",52,1.83,md,05:56.3,43:24.5,US,Low
nc75287131,-122.8433304,38.82216644,2.210000038,"M 0.9 - 9 km WNW of The Geysers, CA","9 km WNW of The Geysers, CA",12,0.9,md,01:23.7,37:19.5,US,Low
nc75287126,-122.8440018,38.82216644,2.25,"M 0.8 - 9 km WNW of The Geysers, CA","9 km WNW of The Geysers, CA",10,0.81,md,01:10.8,27:20.5,US,Low
nc75287121,-122.8206635,38.82666779,4.809999943,"M 0.9 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",12,0.9,md,58:29.9,17:23.4,US,Low
us7000rl7d,-74.2105,43.4835,8.655,"M 2.0 - 12 km E of Speculator, New York","12 km E of Speculator, New York",62,2,ml,52:38.2,11:14.0,US,Low
us7000rl31,-68.8609,-21.2431,123.671,"M 4.2 - 63 km W of Ollagüe, Chile","63 km W of Ollagüe, Chile",271,4.2,mb,51:58.2,29:41.0,CL,Moderate
ci41147775,-116.438,33.46183333,2.07,"M 1.0 - 24 km NNW of Borrego Springs, CA","24 km NNW of Borrego Springs, CA",15,1,ml,46:31.8,00:02.8,US,Low
ak2025zmasmx,-141.384,60.229,5,"M 1.7 - 119 km NW of Yakutat, Alaska","119 km NW of Yakutat, Alaska",44,1.7,ml,44:13.9,45:55.7,US,Low
ci41147767,-117.811,35.30516667,7.83,"M 1.4 - 18 km WSW of Johannesburg, CA","18 km WSW of Johannesburg, CA",30,1.39,ml,39:04.1,00:18.6,US,Low
hv74861567,-155.5105,19.14533333,35.71,"M 3.3 - 7 km SSW of P?hala, Hawaii","7 km SSW of P?hala, Hawaii",164,3.26,ml,34:52.0,49:58.5,US,Moderate
hv74861557,-155.3763275,19.04933357,31.77000046,"M 1.8 - 20 km SSE of P?hala, Hawaii","20 km SSE of P?hala, Hawaii",51,1.82,md,21:06.3,25:12.1,US,Low
nn00908938,-119.0474,39.1606,5,"M 3.7 - 21 km NNE of Yerington, Nevada","21 km NNE of Yerington, Nevada",211,3.65,mw,20:28.9,34:00.7,US,Moderate
us7000rl2n,122.0406,24.6574,67.534,"M 6.6 - 31 km ESE of Yilan, Taiwan","31 km ESE of Yilan, Taiwan",915,6.6,mww,05:56.4,18:36.6,TW,High
hv74861537,-155.3764954,19.19266701,29.79999924,"M 2.0 - 10 km E of P?hala, Hawaii","10 km E of P?hala, Hawaii",64,2.04,md,55:52.8,59:53.5,US,Low
av93966921,-152.3425,61.3025,-3.06,"M 0.1 - 69 km WNW of Tyonek, Alaska","69 km WNW of Tyonek, Alaska",0,0.11,ml,53:07.6,30:44.3,US,Low
av93966916,-152.3421667,61.3045,3.77,"M -0.6 - 69 km WNW of Tyonek, Alaska","69 km WNW of Tyonek, Alaska",0,-0.61,ml,51:51.8,21:44.7,US,Low
nc75287096,-122.8781662,38.84033203,2.190000057,"M 0.9 - 13 km ENE of Cloverdale, CA","13 km ENE of Cloverdale, CA",12,0.88,md,49:24.4,07:20.9,US,Low
ci41147743,-118.6336667,34.37083333,10.86,"M 1.4 - 11 km SSW of Valencia, CA","11 km SSW of Valencia, CA",30,1.4,ml,49:14.2,52:59.2,US,Low
ci41147735,-116.4101667,33.03816667,9.78,"M 0.5 - 18 km ESE of Julian, CA","18 km ESE of Julian, CA",4,0.51,ml,46:57.9,00:34.4,US,Low
ci41147727,-118.6241667,34.3775,11.18,"M 2.5 - 10 km SSW of Valencia, CA","10 km SSW of Valencia, CA",93,2.45,ml,34:53.4,10:55.0,US,Low
ak2025zlykny,-153.107,59.687,106.4,"M 2.3 - 57 km ESE of Pedro Bay, Alaska","57 km ESE of Pedro Bay, Alaska",81,2.3,ml,34:38.7,48:44.0,US,Low
av93966886,-154.9753333,58.2925,2.81,"M 0.6 - 86 km NNW of Karluk, Alaska","86 km NNW of Karluk, Alaska",5,0.58,ml,29:11.4,17:43.5,US,Low
ak2025zlyfas,-150.423,61.366,32.9,"M 2.3 - 20 km SSE of Susitna, Alaska","20 km SSE of Susitna, Alaska",81,2.3,ml,28:20.0,30:11.9,US,Low
ci41147719,-118.6266667,34.377,12.45,"M 2.7 - 10 km SSW of Valencia, CA","10 km SSW of Valencia, CA",115,2.66,ml,25:40.6,15:43.4,US,Moderate
pr71503213,-66.80816667,18.024,8.47,"M 1.7 - 1 km WNW of Guayanilla, Puerto Rico","1 km WNW of Guayanilla, Puerto Rico",42,1.66,md,23:57.2,14:38.3,PR,Low
tx2025zlyaxa,-103.473,31.297,0.1447,"M 1.7 - 10 km SE of Lindsay, Texas","10 km SE of Lindsay, Texas",44,1.7,ml,23:27.4,00:26.9,US,Low
tx2025zlyant,-104.482,31.679,6.0999,"M 2.1 - 55 km S of Whites City, New Mexico","55 km S of Whites City, New Mexico",68,2.1,ml,23:01.7,47:58.1,US,Low
ci41147711,-116.436,33.47866667,11.94,"M 0.8 - 24 km ESE of Anza, CA","24 km ESE of Anza, CA",9,0.77,ml,19:36.3,00:36.6,US,Low
hv74861497,-155.7521667,20.05166626,31.37999916,"M 1.9 - 8 km WNW of Waimea, Hawaii","8 km WNW of Waimea, Hawaii",58,1.94,md,16:40.0,20:33.8,US,Low
nc75287076,-122.8223343,38.82849884,1.620000005,"M 0.7 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",7,0.69,md,11:28.8,47:24.8,US,Low
uw62211897,-123.4041667,48.4745,21.05,"M 1.2 - 4 km N of Esquimalt, Canada","4 km N of Esquimalt, Canada",24,1.24,ml,06:15.6,44:17.4,CA,Low
nc75287071,-122.788002,38.8144989,3.230000019,"M 0.7 - 5 km NNW of The Geysers, CA","5 km NNW of The Geysers, CA",8,0.74,md,05:45.5,37:17.7,US,Low
ak2025zlxhna,-151.182,64.614,15.8,"M 1.7 - 50 km SSW of Manley Hot Springs, Alaska","50 km SSW of Manley Hot Springs, Alaska",44,1.7,ml,00:57.0,03:13.7,US,Low
ci41147703,-116.8053333,33.537,6.26,"M 1.5 - 12 km NNE of Aguanga, CA","12 km NNE of Aguanga, CA",33,1.46,ml,56:56.2,01:47.0,US,Low
ci41147695,-116.8063333,33.53516667,6.51,"M 1.6 - 12 km NNE of Aguanga, CA","12 km NNE of Aguanga, CA",38,1.57,ml,56:25.7,02:52.5,US,Low
hv74861472,-155.4846649,19.17250061,26.44000053,"M 2.4 - 3 km S of P?hala, Hawaii","3 km S of P?hala, Hawaii",89,2.41,ml,43:46.0,47:12.7,US,Low
